experiment_id,site_id,pond_id,strain_id,date,afdw_g_l,source_target_rows,duration_days,depth_cm,nitrate_mg_l,ammonium_mg_l,phosphorus_mg_l,sensor_ph,water_temp_avg_c,water_temp_max_c,water_temp_min_c,conductivity_reported_ms_cm,do_mg_l,do_pct_sat,salinity_g_l,par_umol_m2_s,instrument_join,air_temp_c,relative_humidity_pct,global_light_w_m2,wind_km_h,precipitation_cm,weather_join,day_of_year_sin,day_of_year_cos
OCT172013,GT,P1,KA32,2013-10-28,0.12,1,10.73,25.0,43.32,,,7.85,18.25,30.4,15.1,42745.36,4.02,50.34,27.54,0.0,both,15.43,80.03,55.18,3.94,0.13,both,-0.8935790198239952,0.4489059314938798
OCT172013,GT,P2,KA32,2013-10-28,0.15,1,10.73,25.0,35.08,,,7.79,14.89,16.4,13.6,48557.38,7.34,88.29,31.71,,both,15.43,80.03,55.18,3.94,0.13,both,-0.8935790198239952,0.4489059314938798
OCT172013,GT,P3,KA32,2013-10-28,0.14,1,10.73,24.5,28.66,,,,,,,,,,,,left_only,15.43,80.03,55.18,3.94,0.13,both,-0.8935790198239952,0.4489059314938798
OCT172013,GT,P4,KA32,2013-10-28,0.17,1,10.73,25.0,20.09,,,8.35,14.83,16.4,13.5,46047.56,7.47,88.73,29.89,,both,15.43,80.03,55.18,3.94,0.13,both,-0.8935790198239952,0.4489059314938798
OCT172013,GT,P5,KA32,2013-10-28,0.14,1,10.73,24.5,19.27,,,7.5,15.54,18.8,13.2,139.39,6.5,65.19,0.1,,both,15.43,80.03,55.18,3.94,0.13,both,-0.8935790198239952,0.4489059314938798
OCT172013,GT,P6,KA32,2013-10-28,0.18,1,10.73,25.5,19.93,,,8.47,14.83,16.5,13.5,48780.41,4.41,53.05,31.87,,both,15.43,80.03,55.18,3.94,0.13,both,-0.8935790198239952,0.4489059314938798
OCT172013,TRL,P1,KA32,2013-10-28,0.1,1,3.7,23.5,90.0,,30.0,8.07,16.82,18.6,15.2,51562.46,7.26,91.95,33.94,0.72,both,,,,,,left_only,-0.8935790198239952,0.4489059314938798
OCT172013,TRL,P2,KA32,2013-10-28,0.09,1,3.7,23.5,80.0,,30.0,8.06,16.85,18.6,15.2,41427.03,8.03,97.28,26.7,,both,,,,,,left_only,-0.8935790198239952,0.4489059314938798
OCT172013,TRL,P3,KA32,2013-10-28,0.09,1,3.7,24.1,70.0,,30.0,8.02,16.91,18.6,15.3,53703.81,7.2,92.26,35.52,,both,,,,,,left_only,-0.8935790198239952,0.4489059314938798
OCT172013,TRL,P4,KA32,2013-10-28,0.1,1,3.7,23.2,90.0,,30.0,8.23,17.06,18.8,15.4,54891.55,7.37,95.19,36.41,,both,,,,,,left_only,-0.8935790198239952,0.4489059314938798
OCT172013,TRL,P5,KA32,2013-10-28,0.1,1,3.7,23.8,80.0,,30.0,8.35,17.18,19.0,15.6,52672.48,7.72,99.1,34.77,,both,,,,,,left_only,-0.8935790198239952,0.4489059314938798
OCT172013,TRL,P6,KA32,2013-10-28,0.1,1,3.7,24.1,70.0,,,8.52,17.18,19.1,15.5,54883.54,7.52,97.32,36.41,,both,,,,,,left_only,-0.8935790198239952,0.4489059314938798
OCT172013,ASU,P1,KA32,2013-10-30,0.33,1,12.74,24.13,23.6,,1.06,8.57,13.64,32.2,8.9,50304.11,7.69,91.23,32.96,,both,15.56,40.94,189.88,3.05,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,ASU,P2,KA32,2013-10-30,0.34,1,12.74,24.13,22.4,,0.48,8.45,,,,39332.44,7.05,79.36,25.24,,both,15.56,40.94,189.88,3.05,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,ASU,P3,KA32,2013-10-30,0.34,1,12.74,24.13,22.43,,0.28,8.52,13.14,17.8,8.8,50863.75,9.24,108.33,33.3,,both,15.56,40.94,189.88,3.05,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,ASU,P4,KA32,2013-10-30,0.36,1,12.74,24.13,21.9,,1.01,7.84,13.33,18.1,8.9,53228.59,9.06,108.18,35.04,,both,15.56,40.94,189.88,3.05,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,ASU,P5,KA32,2013-10-30,0.36,1,12.74,24.45,19.0,,0.69,7.9,13.14,17.8,8.9,51113.5,5.85,68.61,33.48,,both,15.56,40.94,189.88,3.05,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,ASU,P6,KA32,2013-10-30,0.37,1,12.74,24.45,20.57,,0.75,7.87,,,,52660.76,6.09,73.99,34.67,0.0,both,15.56,40.94,189.88,3.05,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,CELL,P1,KA32,2013-10-30,0.21,1,6.71,26.0,20.24,,3.02,7.88,24.53,29.11,20.73,50066.03,7.35,106.8,32.79,,both,26.81,67.25,240.42,7.27,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,CELL,P2,KA32,2013-10-30,0.21,1,6.71,25.0,20.29,,3.1,7.87,24.48,29.13,20.65,48212.13,7.44,107.78,31.43,,both,26.81,67.25,240.42,7.27,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,CELL,P3,KA32,2013-10-30,0.22,1,6.71,26.0,22.31,,3.27,7.85,24.41,29.08,20.61,50077.94,7.97,115.57,32.8,261.76,both,26.81,67.25,240.42,7.27,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,CELL,P4,KA32,2013-10-30,0.25,1,6.71,25.0,23.73,,2.75,8.4,24.77,30.11,20.55,49029.82,5.7,82.99,32.02,,both,26.81,67.25,240.42,7.27,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,CELL,P5,KA32,2013-10-30,0.23,1,6.71,26.0,23.23,,2.77,8.39,24.59,29.64,20.52,49613.0,6.16,156.56,32.45,,both,26.81,67.25,240.42,7.27,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,CELL,P6,KA32,2013-10-30,0.23,1,6.71,26.0,20.24,,2.4,8.35,24.49,29.39,20.63,46933.83,6.55,93.93,30.5,,both,26.81,67.25,240.42,7.27,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,CP,P1,KA32,2013-10-30,0.21,1,12.69,24.24,30.55,,,7.64,12.82,17.9,8.6,33440.35,0.0,0.0,20.96,370.87,both,14.87,60.04,176.83,2.0,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,CP,P2,KA32,2013-10-30,0.21,1,12.69,24.77,31.61,,,7.89,12.72,17.8,8.5,49830.11,11.66,134.44,32.53,,both,14.87,60.04,176.83,2.0,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,CP,P3,KA32,2013-10-30,0.21,1,12.69,25.4,28.25,,,7.88,12.68,17.7,8.5,41746.27,12.56,139.89,26.74,,both,14.87,60.04,176.83,2.0,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,CP,P4,KA32,2013-10-30,0.2,1,12.69,25.08,36.38,,,8.36,13.31,16.5,10.9,49724.02,9.01,105.73,32.5,,both,14.87,60.04,176.83,2.0,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,CP,P5,KA32,2013-10-30,0.19,1,12.69,25.08,33.73,,,8.52,12.63,17.7,8.4,47460.2,7.94,90.73,30.81,,both,14.87,60.04,176.83,2.0,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,CP,P6,KA32,2013-10-30,0.19,1,12.69,25.4,36.03,,,8.52,12.73,17.8,8.5,49316.01,8.52,98.51,32.16,,both,14.87,60.04,176.83,2.0,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,GT,P1,KA32,2013-10-30,0.17,1,12.73,24.8,46.78,,,7.83,23.13,45.0,16.4,42123.23,3.74,50.55,26.77,0.0,both,19.28,66.71,142.34,7.55,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,GT,P2,KA32,2013-10-30,0.17,1,12.73,24.5,39.04,,,7.38,17.68,20.8,14.6,48595.78,7.33,93.19,31.76,,both,19.28,66.71,142.34,7.55,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,GT,P3,KA32,2013-10-30,0.13,1,12.73,24.5,39.2,,,,,,,,,,,,left_only,19.28,66.71,142.34,7.55,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,GT,P4,KA32,2013-10-30,0.18,1,12.73,24.75,32.78,,,8.42,17.54,20.9,14.6,45308.17,6.84,85.35,29.38,,both,19.28,66.71,142.34,7.55,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,GT,P5,KA32,2013-10-30,0.16,1,12.73,25.0,27.01,,,6.89,19.8,32.8,13.9,145.98,6.65,72.73,0.1,,both,19.28,66.71,142.34,7.55,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,GT,P6,KA32,2013-10-30,0.19,1,12.73,24.8,24.21,,,8.5,17.91,21.8,14.7,36410.91,5.01,60.82,23.07,,both,19.28,66.71,142.34,7.55,0.0,both,-0.8776087166898392,0.4793776594606945
OCT172013,TRL,P1,KA32,2013-10-30,0.12,1,5.7,24.1,80.0,,20.0,7.86,18.13,19.5,16.9,50675.63,7.16,92.65,33.3,157.47,both,,,,,,left_only,-0.8776087166898392,0.4793776594606945
OCT172013,TRL,P2,KA32,2013-10-30,0.12,1,5.7,24.2,70.0,,20.0,7.85,18.11,19.5,16.9,51267.4,7.57,98.3,33.74,,both,,,,,,left_only,-0.8776087166898392,0.4793776594606945
OCT172013,TRL,P3,KA32,2013-10-30,0.12,1,5.7,24.1,60.0,,20.0,7.84,18.02,19.3,16.8,53222.58,7.12,92.92,35.17,,both,,,,,,left_only,-0.8776087166898392,0.4793776594606945
OCT172013,TRL,P4,KA32,2013-10-30,0.12,1,5.7,24.4,80.0,,20.0,8.26,18.07,19.4,16.8,52722.85,7.29,95.04,34.81,,both,,,,,,left_only,-0.8776087166898392,0.4793776594606945
OCT172013,TRL,P5,KA32,2013-10-30,0.12,1,5.7,24.4,70.0,,20.0,8.39,18.08,19.4,16.9,51689.35,7.62,98.96,34.05,,both,,,,,,left_only,-0.8776087166898392,0.4793776594606945
OCT172013,TRL,P6,KA32,2013-10-30,0.12,1,5.7,24.4,60.0,,20.0,8.49,18.14,19.7,16.9,53757.85,7.41,97.17,35.58,,both,,,,,,left_only,-0.8776087166898392,0.4793776594606945
OCT172013,ASU,P1,KA32,2013-11-01,0.36,1,14.73,24.45,13.73,,0.76,7.86,12.83,18.4,7.1,51950.49,7.99,93.17,34.05,,both,16.7,32.27,195.21,3.52,0.0,both,-0.8605996962501181,0.5092820071573356
OCT172013,ASU,P2,KA32,2013-11-01,0.39,1,14.73,24.13,14.33,,0.2,8.39,,,,49744.3,6.73,77.8,32.44,,both,16.7,32.27,195.21,3.52,0.0,both,-0.8605996962501181,0.5092820071573356
OCT172013,ASU,P3,KA32,2013-11-01,0.37,1,14.73,24.13,12.57,,0.23,8.47,12.86,21.1,6.9,49263.06,11.84,138.23,32.12,,both,16.7,32.27,195.21,3.52,0.0,both,-0.8605996962501181,0.5092820071573356
OCT172013,ASU,P4,KA32,2013-11-01,0.39,1,14.73,24.13,16.7,,0.29,7.9,13.78,32.2,7.1,49348.19,9.03,108.67,32.35,,both,16.7,32.27,195.21,3.52,0.0,both,-0.8605996962501181,0.5092820071573356
OCT172013,ASU,P5,KA32,2013-11-01,0.39,1,14.73,24.45,15.17,,0.05,7.92,12.9,24.3,7.0,50037.55,6.79,79.45,32.67,,both,16.7,32.27,195.21,3.52,0.0,both,-0.8605996962501181,0.5092820071573356
OCT172013,ASU,P6,KA32,2013-11-01,0.4,1,14.73,24.45,16.1,,0.13,7.16,,,,50215.72,5.71,68.35,32.94,0.0,both,16.7,32.27,195.21,3.52,0.0,both,-0.8605996962501181,0.5092820071573356
OCT172013,CELL,P1,KA32,2013-11-01,0.23,1,8.71,24.5,17.37,,2.97,7.89,23.7,27.03,20.98,51328.51,7.44,107.08,33.74,,both,26.49,63.82,208.11,10.19,0.0,both,-0.8605996962501181,0.5092820071573356
OCT172013,CELL,P2,KA32,2013-11-01,0.23,1,8.71,22.5,15.41,,2.69,7.86,23.66,27.2,20.78,49155.11,8.38,119.53,32.14,,both,26.49,63.82,208.11,10.19,0.0,both,-0.8605996962501181,0.5092820071573356
OCT172013,CELL,P3,KA32,2013-11-01,0.24,1,8.71,23.5,17.38,,2.88,7.86,24.01,27.72,21.0,48255.8,7.93,113.02,31.51,311.61,both,26.49,63.82,208.11,10.19,0.0,both,-0.8605996962501181,0.5092820071573356
OCT172013,CELL,P4,KA32,2013-11-01,0.28,1,8.71,23.5,20.42,,2.55,8.44,23.87,28.03,20.67,48340.93,5.41,77.18,31.54,,both,26.49,63.82,208.11,10.19,0.0,both,-0.8605996962501181,0.5092820071573356
OCT172013,CELL,P5,KA32,2013-11-01,0.27,1,8.71,24.5,20.46,,2.64,8.43,23.99,28.18,20.74,49890.09,7.21,103.73,32.67,,both,26.49,63.82,208.11,10.19,0.0,both,-0.8605996962501181,0.5092820071573356
OCT172013,CELL,P6,KA32,2013-11-01,0.27,1,8.71,23.0,15.25,,2.12,8.35,23.71,27.94,20.55,48260.91,5.98,84.98,31.48,,both,26.49,63.82,208.11,10.19,0.0,both,-0.8605996962501181,0.5092820071573356
OCT172013,CP,P1,KA32,2013-11-01,0.25,1,14.64,24.13,,,,7.46,13.31,18.9,8.4,41095.73,0.0,0.0,26.29,369.81,both,17.28,42.58,179.58,1.11,0.0,both,-0.8605996962501181,0.5092820071573356
OCT172013,CP,P2,KA32,2013-11-01,0.26,1,14.64,24.13,,,,7.89,13.29,19.0,8.3,49904.05,11.29,131.42,32.6,,both,17.28,42.58,179.58,1.11,0.0,both,-0.8605996962501181,0.5092820071573356
OCT172013,CP,P3,KA32,2013-11-01,0.25,1,14.64,24.44,,,,7.88,13.27,18.9,8.3,48588.33,11.8,136.4,31.65,,both,17.28,42.58,179.58,1.11,0.0,both,-0.8605996962501181,0.5092820071573356
OCT172013,CP,P4,KA32,2013-11-01,0.24,1,14.64,24.77,,,,8.28,13.82,18.8,8.5,50142.58,9.3,110.16,32.8,,both,17.28,42.58,179.58,1.11,0.0,both,-0.8605996962501181,0.5092820071573356
OCT172013,CP,P5,KA32,2013-11-01,0.24,1,14.64,24.44,,,,8.52,13.21,18.9,8.2,47872.88,7.77,89.94,31.12,,both,17.28,42.58,179.58,1.11,0.0,both,-0.8605996962501181,0.5092820071573356
OCT172013,CP,P6,KA32,2013-11-01,0.25,1,14.64,24.44,,,,8.53,13.31,19.0,8.2,50249.02,8.25,96.65,32.84,,both,17.28,42.58,179.58,1.11,0.0,both,-0.8605996962501181,0.5092820071573356
OCT172013,GT,P1,KA32,2013-11-01,0.43,1,14.73,,28.99,,,7.84,18.56,20.2,15.6,45150.44,4.76,60.69,29.29,133.14,both,18.7,72.85,126.95,12.68,1.12,both,-0.8605996962501181,0.5092820071573356
OCT172013,GT,P2,KA32,2013-11-01,0.23,1,14.73,,28.16,,,7.4,18.93,20.9,16.0,46866.04,6.96,90.06,30.52,,both,18.7,72.85,126.95,12.68,1.12,both,-0.8605996962501181,0.5092820071573356
OCT172013,GT,P4,KA32,2013-11-01,0.03,1,14.73,,19.44,,,8.45,19.25,21.5,16.2,41534.23,6.66,84.71,26.7,,both,18.7,72.85,126.95,12.68,1.12,both,-0.8605996962501181,0.5092820071573356
OCT172013,GT,P5,KA32,2013-11-01,0.0,1,14.73,,19.76,,,6.97,19.79,29.9,14.4,1332.52,6.68,73.48,0.69,,both,18.7,72.85,126.95,12.68,1.12,both,-0.8605996962501181,0.5092820071573356
OCT172013,GT,P6,KA32,2013-11-01,0.03,1,14.73,,20.75,,,8.5,19.3,22.0,16.5,44852.32,5.05,65.15,29.07,,both,18.7,72.85,126.95,12.68,1.12,both,-0.8605996962501181,0.5092820071573356
OCT172013,TRL,P1,KA32,2013-11-01,0.16,1,7.7,24.4,70.0,,20.0,7.86,18.72,19.6,17.8,50042.21,6.91,90.2,32.84,104.48,both,,,,,,left_only,-0.8605996962501181,0.5092820071573356
OCT172013,TRL,P2,KA32,2013-11-01,0.17,1,7.7,24.4,60.0,,20.0,7.85,18.7,19.6,17.8,51032.91,7.32,95.93,33.57,,both,,,,,,left_only,-0.8605996962501181,0.5092820071573356
OCT172013,TRL,P3,KA32,2013-11-01,0.16,1,7.7,24.4,50.0,,20.0,7.84,18.63,19.5,17.8,52509.78,6.9,90.92,34.66,,both,,,,,,left_only,-0.8605996962501181,0.5092820071573356
OCT172013,TRL,P4,KA32,2013-11-01,0.16,1,7.7,24.1,70.0,,20.0,8.24,18.64,19.5,17.7,51464.76,7.1,93.05,33.89,,both,,,,,,left_only,-0.8605996962501181,0.5092820071573356
OCT172013,TRL,P5,KA32,2013-11-01,0.16,1,7.7,24.4,60.0,,20.0,8.42,18.61,19.5,17.7,51189.8,7.39,96.66,33.69,,both,,,,,,left_only,-0.8605996962501181,0.5092820071573356
OCT172013,TRL,P6,KA32,2013-11-01,0.18,1,7.7,24.4,50.0,,20.0,8.51,18.59,19.5,17.7,53240.69,7.2,95.05,35.2,,both,,,,,,left_only,-0.8605996962501181,0.5092820071573356
OCT172013,ASU,P1,KA32,2013-11-04,0.45,1,17.73,22.86,12.97,,0.02,8.38,16.2,28.3,9.3,30871.3,7.06,81.92,20.18,,both,18.92,37.88,176.55,6.42,0.18,both,-0.8331829385891785,0.5529974600700271
OCT172013,ASU,P2,KA32,2013-11-04,0.48,1,17.73,22.54,13.73,,0.03,8.29,,,,30884.32,6.1,69.89,20.12,,both,18.92,37.88,176.55,6.42,0.18,both,-0.8331829385891785,0.5529974600700271
OCT172013,ASU,P3,KA32,2013-11-04,0.48,1,17.73,22.86,13.13,,0.0,8.37,15.38,27.0,9.1,30298.23,12.26,139.26,19.76,,both,18.92,37.88,176.55,6.42,0.18,both,-0.8331829385891785,0.5529974600700271
OCT172013,ASU,P4,KA32,2013-11-04,0.5,1,17.73,22.86,11.53,,0.0,7.92,15.48,25.9,9.3,32236.99,8.24,95.91,21.13,,both,18.92,37.88,176.55,6.42,0.18,both,-0.8331829385891785,0.5529974600700271
OCT172013,ASU,P5,KA32,2013-11-04,0.5,1,17.73,22.86,8.49,,0.0,7.89,14.9,20.1,9.2,51836.46,4.25,51.64,34.06,,both,18.92,37.88,176.55,6.42,0.18,both,-0.8331829385891785,0.5529974600700271
OCT172013,ASU,P6,KA32,2013-11-04,0.45,1,17.73,22.86,9.18,,0.02,7.7,,,,31118.81,4.5,53.35,20.32,0.0,both,18.92,37.88,176.55,6.42,0.18,both,-0.8331829385891785,0.5529974600700271
OCT172013,CELL,P1,KA32,2013-11-04,0.32,1,11.71,23.5,10.15,,1.59,7.89,22.58,23.44,21.92,55525.51,6.69,95.72,36.88,,both,26.19,69.33,232.21,7.62,0.0,both,-0.8331829385891785,0.5529974600700271
OCT172013,CELL,P2,KA32,2013-11-04,0.31,1,11.71,23.0,5.88,,1.09,7.87,22.53,23.54,21.85,52113.75,7.63,107.5,34.34,,both,26.19,69.33,232.21,7.62,0.0,both,-0.8331829385891785,0.5529974600700271
OCT172013,CELL,P3,KA32,2013-11-04,0.33,1,11.71,23.0,7.41,,1.25,7.86,22.73,24.27,21.78,53637.99,7.09,100.94,35.47,134.7,both,26.19,69.33,232.21,7.62,0.0,both,-0.8331829385891785,0.5529974600700271
OCT172013,CELL,P4,KA32,2013-11-04,0.41,1,11.71,23.5,11.67,,1.33,8.4,22.56,23.92,21.81,51701.43,4.5,63.33,34.04,,both,26.19,69.33,232.21,7.62,0.0,both,-0.8331829385891785,0.5529974600700271
OCT172013,CELL,P5,KA32,2013-11-04,0.35,1,11.71,23.5,12.89,,1.65,8.43,22.69,23.93,21.87,48680.76,6.46,89.96,31.82,,both,26.19,69.33,232.21,7.62,0.0,both,-0.8331829385891785,0.5529974600700271
OCT172013,CELL,P6,KA32,2013-11-04,0.28,1,11.71,23.0,9.32,,1.62,8.31,22.65,24.07,21.89,48209.09,5.5,76.43,31.47,,both,26.19,69.33,232.21,7.62,0.0,both,-0.8331829385891785,0.5529974600700271
OCT172013,CP,P1,KA32,2013-11-04,0.29,1,17.65,23.18,6.43,,,7.55,11.71,15.8,7.8,37774.33,0.0,0.0,23.95,343.06,both,14.53,30.46,174.12,2.12,0.0,both,-0.8331829385891785,0.5529974600700271
OCT172013,CP,P2,KA32,2013-11-04,0.31,1,17.65,23.18,13.53,,,7.89,11.55,15.7,7.7,50651.58,11.65,131.59,33.08,,both,14.53,30.46,174.12,2.12,0.0,both,-0.8331829385891785,0.5529974600700271
OCT172013,CP,P3,KA32,2013-11-04,0.31,1,17.65,23.18,11.85,,,7.89,11.52,15.7,7.6,50288.09,12.3,138.68,32.85,,both,14.53,30.46,174.12,2.12,0.0,both,-0.8331829385891785,0.5529974600700271
OCT172013,CP,P4,KA32,2013-11-04,0.28,1,17.65,23.18,17.83,,,7.99,14.12,18.3,11.6,51504.03,8.63,103.98,33.82,,both,14.53,30.46,174.12,2.12,0.0,both,-0.8331829385891785,0.5529974600700271
OCT172013,CP,P5,KA32,2013-11-04,0.29,1,17.65,23.18,,,,8.53,11.51,17.2,7.6,48114.68,7.92,88.57,31.24,,both,14.53,30.46,174.12,2.12,0.0,both,-0.8331829385891785,0.5529974600700271
OCT172013,CP,P6,KA32,2013-11-04,0.29,1,17.65,23.18,18.57,,,8.5,11.58,17.1,7.6,50157.72,8.37,94.76,32.76,,both,14.53,30.46,174.12,2.12,0.0,both,-0.8331829385891785,0.5529974600700271
OCT172013,GT,P1,KA32,2013-11-04,0.31,1,17.73,26.0,30.96,,,7.8,9.26,17.4,-0.1,45064.73,5.16,54.57,29.18,325.85,both,11.51,53.06,167.36,14.77,0.0,both,-0.8331829385891785,0.5529974600700271
OCT172013,GT,P2,KA32,2013-11-04,0.32,1,17.73,25.5,27.18,,,7.83,10.0,19.0,7.0,47498.24,8.06,87.18,30.76,,both,11.51,53.06,167.36,14.77,0.0,both,-0.8331829385891785,0.5529974600700271
OCT172013,GT,P3,KA32,2013-11-04,0.27,1,17.73,26.0,24.21,,,7.73,,,,23625.42,10.21,101.33,14.42,,both,11.51,53.06,167.36,14.77,0.0,both,-0.8331829385891785,0.5529974600700271
OCT172013,GT,P4,KA32,2013-11-04,0.29,1,17.73,25.5,13.84,,,8.34,9.87,23.2,-0.1,42642.87,8.47,89.75,27.36,,both,11.51,53.06,167.36,14.77,0.0,both,-0.8331829385891785,0.5529974600700271
OCT172013,GT,P5,KA32,2013-11-04,0.26,1,17.73,26.0,13.51,,,5.85,12.42,24.3,7.8,2675.24,7.69,72.76,1.41,,both,11.51,53.06,167.36,14.77,0.0,both,-0.8331829385891785,0.5529974600700271
OCT172013,GT,P6,KA32,2013-11-04,0.3,1,17.73,25.5,13.01,,,8.4,10.11,18.3,7.0,31643.08,5.98,60.0,19.84,,both,11.51,53.06,167.36,14.77,0.0,both,-0.8331829385891785,0.5529974600700271
OCT172013,TRL,P1,KA32,2013-11-04,0.2,1,10.7,24.1,60.0,,15.0,7.86,16.72,17.8,15.5,49961.54,7.3,91.62,32.76,97.67,both,,,,,,left_only,-0.8331829385891785,0.5529974600700271
OCT172013,TRL,P2,KA32,2013-11-04,0.22,1,10.7,24.1,50.0,,15.0,7.84,16.71,17.8,15.5,47309.66,7.89,97.81,30.84,,both,,,,,,left_only,-0.8331829385891785,0.5529974600700271
OCT172013,TRL,P3,KA32,2013-11-04,0.2,1,10.7,24.1,40.0,,15.0,7.84,16.65,17.7,15.5,52501.49,7.27,92.19,34.63,,both,,,,,,left_only,-0.8331829385891785,0.5529974600700271
OCT172013,TRL,P4,KA32,2013-11-04,0.2,1,10.7,23.5,60.0,,15.0,8.22,16.69,17.7,15.5,50607.73,7.52,94.62,33.23,,both,,,,,,left_only,-0.8331829385891785,0.5529974600700271
OCT172013,TRL,P5,KA32,2013-11-04,0.22,1,10.7,24.1,50.0,,15.0,8.35,16.7,17.7,15.6,51210.77,7.76,97.96,33.68,,both,,,,,,left_only,-0.8331829385891785,0.5529974600700271
OCT172013,TRL,P6,KA32,2013-11-04,0.22,1,10.7,24.1,40.0,,15.0,8.49,16.64,17.7,15.5,52910.72,7.59,96.42,34.93,,both,,,,,,left_only,-0.8331829385891785,0.5529974600700271
OCT172013,ASU,P1,KA32,2013-11-05,0.09,1,19.08,25.0,52.73,,7.47,8.02,16.94,22.4,9.8,32569.33,6.48,77.64,21.41,,both,17.11,62.09,178.82,2.85,0.0,both,-0.8235472349556007,0.5672476988027229
OCT172013,ASU,P2,KA32,2013-11-05,0.09,1,19.08,25.0,55.0,,8.85,8.07,,,,32610.56,5.56,66.59,21.39,,both,17.11,62.09,178.82,2.85,0.0,both,-0.8235472349556007,0.5672476988027229
OCT172013,ASU,P3,KA32,2013-11-05,0.09,1,19.08,25.0,53.67,,8.05,8.02,16.34,21.6,9.1,18084.31,11.99,131.66,11.67,,both,17.11,62.09,178.82,2.85,0.0,both,-0.8235472349556007,0.5672476988027229
OCT172013,ASU,P4,KA32,2013-11-05,0.09,1,19.08,25.0,21.27,,3.32,7.46,16.98,22.3,9.5,31620.88,6.13,74.74,20.75,,both,17.11,62.09,178.82,2.85,0.0,both,-0.8235472349556007,0.5672476988027229
OCT172013,ASU,P5,KA32,2013-11-05,0.11,1,19.08,25.0,21.2,,4.08,7.84,16.28,28.1,11.8,47369.11,4.75,59.71,31.04,,both,17.11,62.09,178.82,2.85,0.0,both,-0.8235472349556007,0.5672476988027229
OCT172013,ASU,P6,KA32,2013-11-05,0.09,1,19.08,25.0,22.93,,3.8,7.54,,,,30898.56,4.04,50.58,20.24,62.42,both,17.11,62.09,178.82,2.85,0.0,both,-0.8235472349556007,0.5672476988027229
OCT172013,TRL,P1,KA32,2013-11-05,0.28,1,11.69,24.8,50.0,,10.0,7.86,17.43,18.7,16.5,49226.07,7.23,91.8,32.23,108.39,both,,,,,,left_only,-0.8235472349556007,0.5672476988027229
OCT172013,TRL,P2,KA32,2013-11-05,0.28,1,11.69,24.8,40.0,,10.0,7.83,17.41,18.6,16.6,43942.61,7.87,97.53,28.41,,both,,,,,,left_only,-0.8235472349556007,0.5672476988027229
OCT172013,TRL,P3,KA32,2013-11-05,0.28,1,11.69,24.8,30.0,,10.0,7.85,17.38,18.6,16.5,51718.03,7.17,91.99,34.06,,both,,,,,,left_only,-0.8235472349556007,0.5672476988027229
OCT172013,TRL,P4,KA32,2013-11-05,0.28,1,11.69,24.4,50.0,,10.0,8.25,17.43,18.7,16.5,49221.83,7.43,94.32,32.23,,both,,,,,,left_only,-0.8235472349556007,0.5672476988027229
OCT172013,TRL,P5,KA32,2013-11-05,0.27,1,11.69,24.8,40.0,,10.0,8.33,17.45,18.7,16.6,50635.31,7.65,97.84,33.26,,both,,,,,,left_only,-0.8235472349556007,0.5672476988027229
OCT172013,TRL,P6,KA32,2013-11-05,0.27,1,11.69,24.8,30.0,,10.0,8.51,17.43,18.7,16.5,52121.12,7.49,96.32,34.37,,both,,,,,,left_only,-0.8235472349556007,0.5672476988027229
OCT172013,ASU,P1,KA32,2013-11-06,0.09,1,19.73,24.45,46.33,,9.46,8.0,13.53,17.8,9.1,49860.43,8.31,97.86,32.6,,both,16.55,30.34,190.9,2.26,0.0,both,-0.8136678304455991,0.5813300798152042
OCT172013,ASU,P2,KA32,2013-11-06,0.1,1,19.73,24.45,51.73,,8.03,7.97,,,,49295.54,6.93,81.11,32.17,,both,16.55,30.34,190.9,2.26,0.0,both,-0.8136678304455991,0.5813300798152042
OCT172013,ASU,P3,KA32,2013-11-06,0.09,1,19.73,24.45,50.87,,9.78,7.99,13.3,17.8,8.9,47220.55,13.76,159.11,30.67,,both,16.55,30.34,190.9,2.26,0.0,both,-0.8136678304455991,0.5813300798152042
